#time,	NE,	NI
6895	0.15	0.0232
6896	0.1416	0.0286
6897	0.047	0.0146
6898	0.0006	0.0094
6899	0.0816	0.0134
6900	0.3944	0.0412
6901	0.4486	0.084
6902	0.2122	0.05
6903	0.1088	0.0242
6904	0.145	0.0236
6905	0.1154	0.027
6906	0.001	0
6907	0.0006	0.0004
6908	0.094	0.0002
6909	0.4204	0.0568
6910	0.4566	0.0844
6911	0.2222	0.0516
6912	0.1218	0.025
6913	0.1756	0.0238
6914	0.1186	0.0236
6915	0.0008	0.0002
6916	0.0016	0
6917	0.1312	0.0212
6918	0.4062	0.0398
6919	0.463	0.0844
6920	0.2326	0.0534
6921	0.1304	0.0256
6922	0.1786	0.0238
6923	0.0676	0.0142
6924	0.0208	0.0074
6925	0.037	0.0186
6926	0.0882	0
6927	0.411	0.0564
6928	0.4708	0.085
6929	0.243	0.0544
6930	0.149	0.0264
6931	0.1502	0.0188
6932	0.0424	0.0078
6933	0.0618	0.0178
6934	0.0028	0.0006
6935	0.1168	0.0002
6936	0.4472	0.0628
6937	0.4382	0.0762
6938	0.2602	0.056
6939	0.1574	0.025
6940	0.1436	0.009
6941	0.0716	0.0164
6942	0.0316	0.0104
6943	0.0066	0.0102
6944	0.1858	0.0178
6945	0.4522	0.058
6946	0.4488	0.0764
6947	0.2618	0.0574
6948	0.1542	0.0178
6949	0.172	0.0132
6950	0.0414	0.0104
6951	0.029	0.0102
6952	0.0668	0.0206
6953	0.1698	0
6954	0.4756	0.064
6955	0.4582	0.077
6956	0.2738	0.0568
6957	0.1932	0.0118
6958	0.1464	0.0124
6959	0.0372	0.01
6960	0.0716	0.0212
6961	0.0004	0.0004
6962	0.184	0.0004
6963	0.505	0.0772
6964	0.459	0.078
6965	0.2984	0.0542
6966	0.13	0.0054
6967	0.1276	0.0056
6968	0.0738	0.0096
6969	0.0836	0.0238
6970	0.0016	0
6971	0.1768	0.0002
6972	0.522	0.107
6973	0.4928	0.0788
6974	0.3362	0.0532
6975	0.1294	0.0002
6976	0.1142	0.0004
6977	0.0606	0.0146
6978	0.028	0.011
6979	0.0004	0.0004
6980	0.0684	0.0058
6981	0.4924	0.0722
6982	0.5118	0.0882
6983	0.3244	0.0636
6984	0.1824	0.0098
6985	0.2498	0.0232
6986	0.1536	0.025
6987	0.025	0.0094
6988	0.0528	0.0158
6989	0.1928	0.0222
6990	0.4578	0.055
6991	0.4512	0.08
6992	0.209	0.048
6993	0.0662	0.008
6994	0.088	0.0152
6995	0.0408	0.0108
6996	0.035	0.0202
6997	0.0298	0.0024
6998	0.2466	0.0238
6999	0.4746	0.0596
7000	0.4366	0.0816
7001	0.2392	0.0426
7002	0.1086	0.0094
7003	0.0696	0.0102
7004	0.092	0.0208
7005	0.053	0.0168
7006	0.0434	0.0072
7007	0.2196	0.0318
7008	0.4476	0.0514
7009	0.4404	0.0828
7010	0.1786	0.0398
7011	0.0418	0.0038
7012	0.0616	0.0134
7013	0.0626	0.0164
7014	0.0016	0.0096
7015	0.0734	0.0128
7016	0.2608	0.0278
7017	0.4766	0.0612
7018	0.4276	0.0872
7019	0.197	0.0378
7020	0.1172	0.0114
7021	0.0734	0.016
7022	0.0384	0.0104
7023	0.0224	0.0202
7024	0.0686	0.0048
7025	0.2732	0.032
7026	0.4826	0.0582
7027	0.4	0.085
7028	0.1742	0.03
7029	0.0972	0.0104
7030	0.0538	0.0118
7031	0.0998	0.0224
7032	0.0696	0.021
7033	0.0594	0
7034	0.2784	0.0344
7035	0.489	0.058
7036	0.3958	0.0892
7037	0.1296	0.0228
7038	0.0666	0.0072
7039	0.0876	0.019
7040	0.0836	0.0214
7041	0.0024	0.0096
7042	0.0916	0.0206
7043	0.2824	0.0334
7044	0.496	0.0586
7045	0.3666	0.0874
7046	0.0802	0.0148
7047	0.0916	0.0168
7048	0.089	0.0208
7049	0.0388	0.0114
7050	0.019	0.02
7051	0.089	0.0004
7052	0.3066	0.042
7053	0.4994	0.059
7054	0.3516	0.085
7055	0.091	0.0138
7056	0.122	0.021
7057	0.0576	0.0124
7058	0.0846	0.0214
7059	0.027	0.0114
7060	0.1134	0.0214
7061	0.304	0.0372
7062	0.492	0.0598
7063	0.3336	0.0814
7064	0.083	0.017
7065	0.0846	0.0146
7066	0.0856	0.0204
7067	0.04	0.0114
7068	0.0042	0.02
7069	0.1062	0.001
7070	0.3236	0.042
7071	0.4818	0.06
7072	0.3352	0.08
7073	0.0866	0.0136
7074	0.13	0.0208
7075	0.057	0.0132
7076	0.089	0.0214
7077	0.0366	0.013
7078	0.1214	0
7079	0.3526	0.0602
7080	0.4362	0.0582
7081	0.3216	0.0734
7082	0.0984	0.0204
7083	0.105	0.0132
7084	0.0864	0.0208
7085	0.0514	0.0142
7086	0.0006	0.009
7087	0.1988	0.0204
7088	0.3576	0.0596
7089	0.4118	0.0508
7090	0.3024	0.073
7091	0.083	0.0144
7092	0.1156	0.0206
7093	0.0572	0.0148
7094	0.0284	0.0098
7095	0.0044	0.0196
7096	0.1876	0.0002
7097	0.3782	0.0794
7098	0.415	0.052
7099	0.3044	0.0704
7100	0.1148	0.017
7101	0.1342	0.016
7102	0.0382	0.01
7103	0.0874	0.0218
7104	0.034	0.0128
7105	0.207	0
7106	0.4072	0.0712
7107	0.4086	0.0578
7108	0.3124	0.0688
7109	0.0958	0.0136
7110	0.1042	0.011
7111	0.0856	0.021
7112	0.0472	0.0138
7113	0.0016	0
7114	0.2364	0.0124
7115	0.4454	0.0796
7116	0.4086	0.0542
7117	0.2948	0.065
7118	0.1084	0.008
7119	0.141	0.0186
7120	0.0624	0.0204
7121	0.0014	0
7122	0.0012	0.0002
7123	0.2358	0.0006
7124	0.4492	0.0784
7125	0.4004	0.0552
7126	0.2666	0.06
7127	0.1112	0.0132
7128	0.2106	0.0232
7129	0.0882	0.0246
7130	0.001	0.0004
7131	0.0008	0
7132	0.2444	0.021
7133	0.4228	0.0712
7134	0.381	0.0572
7135	0.2264	0.0556
7136	0.1014	0.0188
7137	0.148	0.023
7138	0.0394	0.0106
7139	0.0278	0.0096
7140	0.033	0.0202
7141	0.2294	0
7142	0.4482	0.0754
7143	0.3706	0.0578
7144	0.2364	0.054
7145	0.1486	0.0208
7146	0.155	0.0134
7147	0.0358	0.0096
7148	0.0736	0.0206
7149	0.0002	0.0088
7150	0.2594	0.0198
7151	0.4624	0.079
7152	0.3706	0.064
7153	0.2492	0.0546
7154	0.1032	0.0144
7155	0.1026	0.0098
7156	0.0978	0.0218
7157	0.0564	0.0164
7158	0.0006	0.0004
7159	0.2556	0.0002
7160	0.4926	0.0874
7161	0.3726	0.059
7162	0.2348	0.0514
7163	0.0914	0.0072
7164	0.1388	0.019
7165	0.0716	0.021
7166	0.0004	0
7167	0.002	0.0002
7168	0.2692	0
7169	0.5118	0.0992
7170	0.325	0.05
7171	0.2138	0.0458
7172	0.1178	0.0132
7173	0.1974	0.0224
7174	0.084	0.0222
7175	0	0
7176	0.0008	0
7177	0.346	0.0212
7178	0.5032	0.0954
7179	0.3074	0.052
7180	0.1826	0.0412
7181	0.1158	0.0178
7182	0.1788	0.021
7183	0.0374	0.0106
7184	0.0272	0.0102
7185	0.0646	0.0214
7186	0.3084	0.0148
7187	0.5138	0.096
7188	0.2972	0.0538
7189	0.1878	0.0398
7190	0.1512	0.0198
7191	0.1448	0.0126
7192	0.0308	0.0092
7193	0.069	0.0202
7194	0.0018	0.0004
7195	0.335	0.016
7196	0.549	0.1032
7197	0.2992	0.0548
7198	0.218	0.0392
7199	0.1436	0.013
7200	0.1334	0.01
7201	0.0786	0.0208
7202	0.0026	0.01
7203	0.0004	0.0096
7204	0.2292	0.0122
7205	0.5356	0.0982
7206	0.3174	0.0594
7207	0.181	0.0394
7208	0.0818	0.0096
7209	0.1248	0.0202
7210	0.041	0.0108
7211	0.0056	0.0096
7212	0.0118	0.0154
7213	0.3136	0.0046
7214	0.567	0.1038
7215	0.3256	0.0662
7216	0.1958	0.0386
7217	0.1494	0.02
7218	0.1304	0.0184
7219	0.0332	0.01
7220	0.0902	0.022
7221	0.0676	0.02
7222	0.35	0.0006
7223	0.5842	0.1072
7224	0.2904	0.0596
7225	0.2414	0.0272
7226	0.097	0.0018
7227	0.0558	0.0002
7228	0.0118	0.0002
7229	0.0812	0.0254
7230	0.001	0.012
7231	0.3724	0.0004
7232	0.6286	0.1248
7233	0.374	0.0638
7234	0.3652	0.0316
7235	0.1036	0
7236	0.0974	0.0002
7237	0.063	0.0166
7238	0.008	0.0118
7239	0.0014	0
7240	0.2446	0.0002
7241	0.6562	0.1414
7242	0.3318	0.0642
7243	0.2294	0.0214
7244	0.195	0.0034
7245	0.223	0.0106
7246	0.0866	0.0226
7247	0.0004	0.0004
7248	0.0008	0.0002
7249	0.3344	0
7250	0.6712	0.1434
7251	0.2964	0.063
7252	0.147	0.013
7253	0.1404	0.0094
7254	0.2488	0.0218
7255	0.0918	0.0244
7256	0.0016	0.0004
7257	0.0002	0.0006
7258	0.4122	0.035
7259	0.6284	0.131
7260	0.2606	0.0652
7261	0.0654	0.0102
7262	0.1106	0.021
7263	0.149	0.0256
7264	0.0302	0.0106
7265	0.0172	0.01
7266	0.054	0.0198
7267	0.3902	0.0158
7268	0.6516	0.1402
7269	0.2472	0.0556
7270	0.116	0.0116
7271	0.1868	0.0276
7272	0.1732	0.0204
7273	0.0236	0.0088
7274	0.0638	0.0202
7275	0.0004	0.0002
7276	0.4344	0.0002
7277	0.6542	0.1468
7278	0.2358	0.0518
7279	0.1424	0.0162
7280	0.1392	0.015
7281	0.1514	0.0102
7282	0.0782	0.0214
7283	0.0008	0.0098
7284	0.0004	0.01
7285	0.4278	0.015
7286	0.6388	0.1462
7287	0.2208	0.0504
7288	0.082	0.0126
7289	0.0844	0.0114
7290	0.126	0.021
7291	0.034	0.0116
7292	0.0014	0.009
7293	0.0004	0.015
7294	0.4072	0.0048
7295	0.6424	0.1476
7296	0.2258	0.0552
7297	0.0872	0.0146
7298	0.131	0.025
7299	0.146	0.0202
7300	0.0282	0.0102
7301	0.063	0.019
7302	0.038	0.0146
7303	0.4668	0.0036
7304	0.6548	0.155
7305	0.2158	0.0388
7306	0.1564	0.0176
7307	0.109	0.0126
7308	0.1052	0.01
7309	0.0742	0.021
7310	0.0002	0.0098
7311	0.0008	0.0092
7312	0.428	0.0016
7313	0.6954	0.165
7314	0.2782	0.0508
7315	0.1486	0.015
7316	0.1582	0.0098
7317	0.2572	0.0314
7318	0.0816	0.023
7319	0.0004	0
7320	0.001	0.0008
7321	0.4806	0.0012
7322	0.699	0.1442
7323	0.1868	0.0398
7324	0.0996	0.007
7325	0.149	0.019
7326	0.2828	0.037
7327	0.0006	0.0002
7328	0.0006	0
7329	0.0002	0
7330	0.4962	0.0152
7331	0.674	0.1424
7332	0.1622	0.0354
7333	0.0892	0.0126
7334	0.2356	0.0424
7335	0.4114	0.0246
7336	0.0012	0.0002
7337	0.0012	0.0002
7338	0.0006	0
7339	0.4922	0.0238
7340	0.5492	0.1212
7341	0.133	0.0328
7342	0.1126	0.018
7343	0.2196	0.0458
7344	0.2984	0.0002
7345	0.0008	0
7346	0.0008	0
7347	0.0248	0.0208
7348	0.4414	0.024
7349	0.5168	0.1206
7350	0.161	0.0414
7351	0.2214	0.0302
7352	0.2986	0.049
7353	0.1468	0.0084
7354	0.004	0.0046
7355	0.0194	0.0198
7356	0.0298	0
7357	0.4276	0.024
7358	0.4932	0.1112
7359	0.1362	0.0332
7360	0.167	0.0218
7361	0.2128	0.0332
7362	0.0768	0.0046
7363	0.0574	0.018
7364	0.0012	0
7365	0.0598	0.0076
7366	0.4624	0.0342
7367	0.4982	0.1112
7368	0.146	0.0342
7369	0.1436	0.0232
7370	0.1598	0.0262
7371	0.0718	0.0122
7372	0.031	0.011
7373	0.0016	0.0094
7374	0.0882	0.0202
7375	0.491	0.0322
7376	0.5056	0.1114
7377	0.1578	0.0364
7378	0.1312	0.0238
7379	0.1678	0.0214
7380	0.0404	0.006
7381	0.0036	0.0058
7382	0.0018	0.0164
7383	0.0876	0
7384	0.5112	0.0402
7385	0.5174	0.1114
7386	0.1838	0.0392
7387	0.1534	0.0232
7388	0.167	0.0108
7389	0.0508	0.0098
7390	0.071	0.0202
7391	0.0006	0.0006
7392	0.1022	0
7393	0.5406	0.0454
7394	0.5266	0.1116
7395	0.2254	0.0416
7396	0.146	0.0142
7397	0.144	0.0092
7398	0.0824	0.0192
7399	0.0188	0.0096
7400	0.0006	0.0092
7401	0.1184	0.0124
7402	0.5344	0.0418
7403	0.5402	0.114
7404	0.1892	0.0416
7405	0.1034	0.0086
7406	0.139	0.0176
7407	0.0492	0.0114
7408	0.0156	0.0098
7409	0.0062	0.0142
7410	0.113	0.0054
7411	0.5556	0.047
7412	0.5394	0.1144
7413	0.1878	0.034
7414	0.1212	0.011
7415	0.1224	0.0116
7416	0.045	0.0106
7417	0.0838	0.0216
7418	0.0382	0.0134
7419	0.1358	0.007
7420	0.5754	0.053
7421	0.5166	0.1132
7422	0.2332	0.0326
7423	0.0808	0.0036
7424	0.0804	0.004
7425	0.0638	0.0096
7426	0.082	0.024
7427	0.0002	0
7428	0.1446	0
7429	0.6058	0.0602
7430	0.5722	0.1138
7431	0.3084	0.0352
7432	0.1584	0
7433	0.1598	0
7434	0.0758	0.0206
7435	0.0014	0.0004
7436	0.001	0
7437	0.1256	0.007
7438	0.6014	0.064
7439	0.5006	0.1112
7440	0.1666	0.0278
7441	0.1026	0.0046
7442	0.177	0.0202
7443	0.0908	0.0212
7444	0.0004	0.0002
7445	0.0006	0.0008
7446	0.1722	0.021
7447	0.5752	0.0536
7448	0.4846	0.1128
7449	0.1126	0.0232
7450	0.0972	0.0142
7451	0.146	0.0206
7452	0.0436	0.0108
7453	0.0202	0.0098
7454	0.0282	0.02
7455	0.1578	0.0002
7456	0.5944	0.0566
7457	0.4714	0.1136
7458	0.1124	0.0202
7459	0.1316	0.017
7460	0.1302	0.012
7461	0.0412	0.01
7462	0.074	0.0212
7463	0.0014	0.0102
7464	0.1858	0.0274
7465	0.6296	0.0668
7466	0.4736	0.1144
7467	0.1756	0.019
7468	0.1256	0.0108
7469	0.122	0.0108
7470	0.0848	0.0208
7471	0.0106	0.0102
7472	0.0012	0.009
7473	0.2056	0.018
7474	0.6358	0.0646
7475	0.4764	0.114
7476	0.0988	0.0116
7477	0.0978	0.011
7478	0.1386	0.0204
7479	0.0418	0.0108
7480	0.0052	0.0102
7481	0.0152	0.0124
7482	0.198	0.0002
7483	0.653	0.0688
7484	0.4626	0.1102
7485	0.0914	0.0062
7486	0.1264	0.0164
7487	0.1236	0.0114
7488	0.0378	0.0102
7489	0.043	0.0168
7490	0.001	0
7491	0.2354	0.01
7492	0.644	0.073
7493	0.4396	0.1056
7494	0.119	0.0118
7495	0.0902	0.0126
7496	0.0876	0.01
7497	0.0884	0.0216
7498	0.0244	0.0112
7499	0.0002	0.015
7500	0.2288	0.005
7501	0.6414	0.074
7502	0.4468	0.102
7503	0.0814	0.0086
7504	0.0796	0.0084
7505	0.1298	0.0198
7506	0.052	0.0134
7507	0.007	0.0198
7508	0.0008	0.0004
7509	0.2346	0.012
7510	0.6214	0.0732
7511	0.4128	0.0972
7512	0.0662	0.0052
7513	0.0968	0.0148
7514	0.112	0.014
7515	0.1166	0.0216
7516	0.0756	0.0228
7517	0.0008	0.0002
7518	0.2438	0.014
7519	0.6272	0.0802
7520	0.4088	0.0926
7521	0.061	0.01
7522	0.0718	0.0142
7523	0.1124	0.0214
7524	0.0928	0.0226
7525	0.0288	0.0114
7526	0.0006	0.009
7527	0.2776	0.0206
7528	0.61	0.0794
7529	0.3592	0.0882
7530	0.0428	0.009
7531	0.091	0.0198
7532	0.1284	0.0224
7533	0.0534	0.0142
7534	0.0016	0.008
7535	0.0016	0.0186
7536	0.2736	0.0156
7537	0.5742	0.0832
7538	0.3738	0.0934
7539	0.1066	0.0254
7540	0.1458	0.0316
7541	0.1552	0.0274
7542	0.029	0.0086
7543	0.0874	0.0244
7544	0.0242	0.0226
7545	0.2568	0.0126
7546	0.547	0.0722
7547	0.3558	0.0886
7548	0.1276	0.0264
7549	0.123	0.028
7550	0.0518	0.0086
7551	0.0876	0.0204
7552	0.1008	0.0242
7553	0.091	0.0242
7554	0.265	0.0368
7555	0.525	0.0914
7556	0.3376	0.0804
7557	0.1134	0.0198
7558	0.0592	0.0104
7559	0.0844	0.0198
7560	0.0922	0.022
7561	0.0928	0.0232
7562	0.085	0.0232
7563	0.2552	0.021
7564	0.518	0.0964
7565	0.328	0.0792
7566	0.0684	0.0114
7567	0.0838	0.0194
7568	0.0894	0.0206
7569	0.09	0.0222
7570	0.0838	0.022
7571	0.0802	0.0218
7572	0.2906	0.0214
7573	0.5288	0.0992
7574	0.294	0.0708
7575	0.0794	0.0164
7576	0.093	0.021
7577	0.098	0.0214
7578	0.0876	0.0226
7579	0.076	0.0228
7580	0.0246	0.0206
7581	0.2492	0.0042
7582	0.5022	0.0954
7583	0.2796	0.0718
7584	0.0984	0.023
7585	0.1096	0.026
7586	0.1102	0.0218
7587	0.0858	0.022
7588	0.0786	0.0214
7589	0.0402	0.0132
7590	0.267	0
7591	0.5278	0.1064
7592	0.2606	0.0656
7593	0.0942	0.0212
7594	0.0982	0.0218
7595	0.1148	0.022
7596	0.0858	0.022
7597	0.0268	0.0136
7598	0.0002	0
7599	0.3084	0.0002
7600	0.5588	0.116
7601	0.2594	0.0648
7602	0.0982	0.0222
7603	0.1078	0.0222
7604	0.154	0.0218
7605	0.0708	0.0218
7606	0.0016	0
7607	0.0002	0
7608	0.32	0.0008
7609	0.5676	0.1176
7610	0.262	0.0656
7611	0.1018	0.0224
7612	0.1198	0.022
7613	0.2052	0.0224
7614	0.0844	0.0224
7615	0.0006	0.0006
7616	0.0008	0.0004
7617	0.3682	0.0274
7618	0.5652	0.1168
7619	0.2646	0.0664
7620	0.104	0.0226
7621	0.126	0.0228
7622	0.2164	0.0218
7623	0.0552	0.0152
7624	0.0016	0.0062
7625	0.053	0.0178
7626	0.3056	0.0002
7627	0.5612	0.115
7628	0.2698	0.067
7629	0.1112	0.0238
7630	0.1334	0.0226
7631	0.151	0.0164
7632	0.035	0.01
7633	0.0588	0.0182
7634	0.0008	0.0004
7635	0.335	0.0068
7636	0.5992	0.1232
7637	0.2844	0.0686
7638	0.1382	0.0244
7639	0.1456	0.0186
7640	0.1648	0.0092
7641	0.064	0.018
7642	0.0006	0.0088
7643	0.0004	0.0084
7644	0.334	0.0136
7645	0.6028	0.1208
7646	0.2974	0.071
7647	0.1244	0.0252
7648	0.1032	0.0108
7649	0.137	0.018
7650	0.0376	0.0108
7651	0.0006	0.0098
7652	0.0018	0.0162
7653	0.2514	0
7654	0.621	0.1276
7655	0.3076	0.0736
7656	0.1302	0.022
7657	0.1314	0.0196
7658	0.133	0.0172
7659	0.0366	0.01
7660	0.0802	0.022
7661	0.039	0.0134
7662	0.3644	0.0002
7663	0.6492	0.1342
7664	0.3038	0.0664
7665	0.179	0.0118
7666	0.1012	0.0116
7667	0.0998	0.01
7668	0.0808	0.0212
7669	0.0012	0.0168
7670	0.0014	0.0002
7671	0.3872	0.0096
7672	0.6494	0.1336
7673	0.3248	0.0748
7674	0.0986	0.0104
7675	0.0958	0.0102
7676	0.1392	0.0102
7677	0.1288	0.032
7678	0.0368	0.018
7679	0.0008	0.0024
7680	0.3768	0.0002
7681	0.6932	0.1476
7682	0.3756	0.0612
7683	0.0768	0.0048
7684	0.0736	0.0048
7685	0.171	0.0212
7686	0.1158	0.0324
7687	0.0006	0.0002
7688	0.0002	0.0006
7689	0.387	0
7690	0.6272	0.1346
7691	0.2422	0.0572
7692	0.0352	0.0048
7693	0.0798	0.0162
7694	0.2218	0.0216
7695	0.136	0.0354
7696	0.0004	0.0004
7697	0	0.0004
7698	0.3906	0.0206
7699	0.5764	0.127
7700	0.1956	0.0514
7701	0.0448	0.01
7702	0.0954	0.0214
7703	0.1496	0.0318
7704	0.0432	0.013
7705	0	0.0068
7706	0.0014	0.0176
7707	0.3898	0.0034
7708	0.5766	0.1322
7709	0.191	0.0506
7710	0.085	0.0204
7711	0.1594	0.0266
7712	0.1966	0.0324
7713	0.0138	0.0058
7714	0.0064	0.0184
7715	0.0008	0
7716	0.4146	0
7717	0.5804	0.1384
7718	0.1758	0.0454
7719	0.107	0.0246
7720	0.145	0.0264
7721	0.1836	0.0254
7722	0.0644	0.0214
7723	0.001	0.0002
7724	0.0004	0
7725	0.4212	0.003
7726	0.5692	0.1378
7727	0.1922	0.0462
7728	0.1184	0.023
7729	0.1348	0.022
7730	0.2448	0.0296
7731	0.0872	0.0244
7732	0.0008	0.0002
7733	0.0002	0.0002
7734	0.4012	0
7735	0.5982	0.1396
7736	0.1744	0.044
7737	0.1002	0.0226
7738	0.128	0.0226
7739	0.2656	0.0236
7740	0.085	0.0234
7741	0.0006	0
7742	0.0002	0.0004
7743	0.4046	0
7744	0.6096	0.141
7745	0.1756	0.045
7746	0.1044	0.023
7747	0.139	0.023
7748	0.278	0.024
7749	0.0726	0.0204
7750	0.0008	0
7751	0.0016	0.0002
7752	0.4086	0
7753	0.6126	0.1422
7754	0.1302	0.0466
7755	0.1118	0.0234
7756	0.1532	0.0232
7757	0.2874	0.0242
7758	0.0432	0.0142
7759	0.0004	0.0002
7760	0.0008	0.0006
7761	0.412	0.0008
7762	0.6068	0.1428
7763	0.1236	0.027
7764	0.1202	0.0242
7765	0.1696	0.0246
7766	0.3024	0.0222
7767	0.0014	0.0098
7768	0.0004	0.0006
7769	0.0006	0.0002
7770	0.5006	0.0414
7771	0.5742	0.1346
7772	0.1326	0.0298
7773	0.1182	0.024
7774	0.1462	0.0244
7775	0.1808	0.0124
7776	0.0248	0.0096
7777	0.0214	0.0092
7778	0.0672	0.0204
7779	0.4766	0.0188
7780	0.6052	0.1388
7781	0.1518	0.0334
7782	0.1672	0.0262
7783	0.2432	0.0212
7784	0.1764	0.0014
7785	0	0.0002
7786	0.0012	0.0118
7787	0.0004	0.0004
7788	0.3242	0.0014
7789	0.622	0.1416
7790	0.1906	0.0404
7791	0.2018	0.0334
7792	0.2864	0.031
7793	0.3804	0.025
7794	0.0616	0.0174
7795	0.0006	0.0002
7796	0.0006	0
7797	0.4476	0.008
7798	0.6176	0.138
7799	0.187	0.04
7800	0.1586	0.0282
7801	0.2266	0.0206
7802	0.3568	0.0408
7803	0.001	0
7804	0.0016	0.0004
7805	0.0006	0.0002
7806	0.4692	0.0188
7807	0.5952	0.13
7808	0.2048	0.0468
7809	0.1218	0.025
7810	0.2332	0.0424
7811	0.4106	0.0334
7812	0.0012	0
7813	0.001	0.0002
7814	0.0008	0
7815	0.4456	0.0388
7816	0.5038	0.1094
7817	0.1756	0.0426
7818	0.1626	0.0276
7819	0.2654	0.0524
7820	0.3836	0.028
7821	0.0004	0
7822	0.0014	0.0002
7823	0.064	0.0002
7824	0.4192	0.0432
7825	0.4736	0.104
7826	0.1624	0.0412
7827	0.2002	0.0414
7828	0.2592	0.05
7829	0.1838	0.0228
7830	0.0012	0
7831	0.0008	0.0002
7832	0.0716	0.0002
7833	0.4052	0.0566
7834	0.4378	0.0982
7835	0.2108	0.0522
7836	0.2706	0.044
7837	0.4288	0.0488
7838	0.111	0.0006
7839	0.0008	0.0006
7840	0.0004	0.0002
7841	0.0794	0.0048
7842	0.3658	0.0606
7843	0.3928	0.088
7844	0.2398	0.0484
7845	0.309	0.055
7846	0.3896	0.0434
7847	0.0698	0.0002
7848	0	0.0002
7849	0.0012	0.0002
7850	0.0932	0.0026
7851	0.3738	0.0632
7852	0.379	0.0828
7853	0.2772	0.041
7854	0.337	0.0652
7855	0.4382	0.0386
7856	0.0644	0.0004
7857	0.0012	0.0002
7858	0.001	0.0002
7859	0.103	0.0054
7860	0.3338	0.0634
7861	0.3006	0.06
7862	0.2822	0.0418
7863	0.3564	0.073
7864	0.3794	0.0344
7865	0.0392	0.0002
7866	0.0004	0.0004
7867	0.0008	0.0002
7868	0.1048	0.0022
7869	0.327	0.0598
7870	0.3136	0.0626
7871	0.3222	0.0426
7872	0.3844	0.0828
7873	0.4284	0.0296
7874	0.045	0
7875	0.001	0.0002
7876	0.0002	0
7877	0.0888	0.0016
7878	0.3058	0.0558
7879	0.3092	0.0606
7880	0.356	0.044
7881	0.4056	0.0894
7882	0.4238	0.022
7883	0.072	0
7884	0.0006	0.0002
7885	0	0.0002
7886	0.0736	0.006
7887	0.27	0.0496
7888	0.3048	0.0586
7889	0.4452	0.0456
7890	0.4164	0.0896
7891	0.2632	0.0024
7892	0.0682	0
7893	0.0074	0.0002
7894	0.0024	0.0004
7895	0.0546	0.0006
7896	0.2602	0.0492
7897	0.306	0.0582
7898	0.4856	0.0624
7899	0.5364	0.0958
7900	0.3902	0.0004
7901	0.146	0.0002
7902	0.0004	0.0008
7903	0.0002	0.0058
7904	0.0344	0.0092
7905	0.1758	0.0304
7906	0.292	0.0534
7907	0.4884	0.0494
7908	0.4318	0.0928
7909	0.1666	0.0072
7910	0.0944	0.0054
7911	0.0194	0.0056
7912	0.0778	0.0204
7913	0.0274	0.006
7914	0.2018	0.0394
7915	0.301	0.0532
7916	0.4726	0.0482
7917	0.424	0.0906
7918	0.1	0.0002
7919	0.0476	0.0006
7920	0.042	0.0108
7921	0.032	0.0104
7922	0.0314	0.0112
7923	0.1706	0.028
7924	0.312	0.0554
7925	0.474	0.0494
7926	0.3976	0.0852
7927	0.1402	0.0056
7928	0.0938	0.007
7929	0.0268	0.0066
7930	0.0882	0.0218
7931	0.0664	0.014
7932	0.2082	0.0346
7933	0.3176	0.0564
7934	0.4638	0.05
7935	0.4328	0.0846
7936	0.0812	0
7937	0.032	0.0002
7938	0.0474	0.0124
7939	0.073	0.0196
7940	0.0374	0.0102
7941	0.2182	0.0432
7942	0.3188	0.0538
7943	0.4574	0.0518
7944	0.372	0.0816
7945	0.08	0.0004
7946	0.0394	0.0004
7947	0.0342	0.0002
7948	0.0558	0.0164
7949	0.037	0.0002
7950	0.2238	0.0298
7951	0.3672	0.0722
7952	0.4656	0.0522
7953	0.4802	0.0862
7954	0.246	0.0006
7955	0.1202	0
7956	0.0758	0.0186
7957	0.0014	0.0002
7958	0.03	0.0004
7959	0.218	0.0344
7960	0.3568	0.064
7961	0.4536	0.0534
7962	0.3448	0.076
7963	0.1208	0.005
7964	0.1248	0.0184
7965	0.045	0.0114
7966	0.0262	0.0088
7967	0.0352	0.0086
7968	0.2276	0.0292
7969	0.3702	0.0656
7970	0.4338	0.0544
7971	0.312	0.0698
7972	0.1374	0.0138
7973	0.1054	0.0124
7974	0.0396	0.0102
7975	0.0576	0.0168
7976	0.0346	0.0048
7977	0.254	0.0314
7978	0.409	0.0728
7979	0.4196	0.0552
7980	0.352	0.067
7981	0.1822	0.0082
7982	0.0966	0.0084
7983	0.0624	0.0162
7984	0.0234	0.0106
7985	0.0308	0.0024
7986	0.2772	0.0482
7987	0.3962	0.0684
7988	0.4406	0.0566
7989	0.3496	0.0668
7990	0.1498	0.0004
7991	0.119	0.0112
7992	0.0364	0.0102
7993	0.0272	0.01
7994	0.0242	0.0036
7995	0.1792	0.0292
7996	0.3782	0.0652
7997	0.454	0.0682
7998	0.3752	0.073
7999	0.2724	0.0152
8000	0.2362	0.0298
8001	0.018	0.0096
8002	0.051	0.0152
8003	0.0408	0.0102
8004	0.1606	0.0334
8005	0.3176	0.0412
8006	0.4212	0.0626
8007	0.268	0.0648
8008	0.1058	0.017
8009	0.1078	0.0178
8010	0.1068	0.0264
8011	0.0018	0.0036
8012	0.067	0.0082
8013	0.2224	0.0546
8014	0.2974	0.0372
8015	0.4158	0.066
8016	0.216	0.0528
8017	0.0364	0.0062
